word,meaning,status,lessonNumber,tags,partOfSpeech,audioWordFilename,audioMeaningFilename,pinyin,source,notes,seenCount,correctCount,wrongCount,listenedSeconds,lastReviewedAt
公园,park,new,200,general conversation;clip-pack;LMS 1000,,audio/words/公园.mp3,audio/meanings/park.mp3,gōng yuán,LMS 1000,Subtlex rank 551; LMS token count 0; bucket general conversation.,0,0,0,0,
武器,weapon; arms,new,200,general conversation;clip-pack;LMS 1000,,audio/words/武器.mp3,audio/meanings/weapon;-arms.mp3,wǔ qì,LMS 1000,Subtlex rank 1028; LMS token count 12; bucket general conversation.,0,0,0,0,
听听,to listen; have a listen,new,200,general conversation;clip-pack;LMS 1000,,audio/words/听听.mp3,,tīng ting,LMS 1000,Subtlex rank 554; LMS token count 0; bucket general conversation.,0,0,0,0,
比较,to compare; comparatively,new,200,general conversation;clip-pack;LMS 1000,,audio/words/比较.mp3,audio/meanings/to-compare;-comparatively.mp3,bǐ jiào,LMS 1000,Subtlex rank 1078; LMS token count 16; bucket general conversation.,0,0,0,0,
形容词,adjective,new,201,fluent forever;clip-pack;LMS 1000,,,,xíng róng cí,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
机场,airport,new,201,fluent forever;clip-pack;LMS 1000,,,,jī chǎng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
公寓,apartment,new,201,fluent forever;clip-pack;LMS 1000,,,,gōng yù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
苹果,apple,new,201,fluent forever;clip-pack;LMS 1000,,,,píng guǒ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
四月,April,new,201,fluent forever;clip-pack;LMS 1000,,,,sì yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
手臂,arm,new,202,fluent forever;clip-pack;LMS 1000,,,,shǒu bì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
军队,army,new,202,fluent forever;clip-pack;LMS 1000,,,,jūn duì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
攻击,attack,new,202,fluent forever;clip-pack;LMS 1000,,,,gōng jī,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
八月,August,new,202,fluent forever;clip-pack;LMS 1000,,,,bā yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
婴儿,baby,new,202,fluent forever;clip-pack;LMS 1000,,,,yīng ér,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
球,ball,new,203,fluent forever;clip-pack;LMS 1000,,,,qiú,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
香蕉,banana,new,203,fluent forever;clip-pack;LMS 1000,,,,xiāng jiāo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
乐队,band,new,203,fluent forever;clip-pack;LMS 1000,,,,yuè duì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
酒吧,bar,new,203,fluent forever;clip-pack;LMS 1000,,,,jiǔ bā,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
浴室,bathroom,new,203,fluent forever;clip-pack;LMS 1000,,,,yù shì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
海滩,beach,new,204,fluent forever;clip-pack;LMS 1000,,,,hǎi tān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
胡子,beard,new,204,fluent forever;clip-pack;LMS 1000,,,,hú zi,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
卧室,bedroom,new,204,fluent forever;clip-pack;LMS 1000,,,,wò shì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
牛肉,beef,new,204,fluent forever;clip-pack;LMS 1000,,,,niú ròu,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
啤酒,beer,new,204,fluent forever;clip-pack;LMS 1000,,,,pí jiǔ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
弯曲,bend,new,205,fluent forever;clip-pack;LMS 1000,,,,wān qū,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
饮料,beverage,new,205,fluent forever;clip-pack;LMS 1000,,,,yǐn liào,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
自行车,bicycle,new,205,fluent forever;clip-pack;LMS 1000,,,,zì xíng chē,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
账单,bill,new,205,fluent forever;clip-pack;LMS 1000,,,,zhàng dān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
盲,blind,new,205,fluent forever;clip-pack;LMS 1000,,,,máng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
血,blood,new,206,fluent forever;clip-pack;LMS 1000,,,,xuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
蓝色,blue,new,206,fluent forever;clip-pack;LMS 1000,,,,lán sè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
骨头,bone,new,206,fluent forever;clip-pack;LMS 1000,,,,gǔ tou,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
底部,bottom,new,206,fluent forever;clip-pack;LMS 1000,,,,dǐ bù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
箱子,box,new,206,fluent forever;clip-pack;LMS 1000,,,,xiāng zǐ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
大脑,brain,new,207,fluent forever;clip-pack;LMS 1000,,,,dà nǎo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
面包,bread,new,207,fluent forever;clip-pack;LMS 1000,,,,miàn bāo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
打破,break,new,207,fluent forever;clip-pack;LMS 1000,,,,dǎ pò,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
早餐,breakfast,new,207,fluent forever;clip-pack;LMS 1000,,,,zǎo cān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
桥,bridge,new,207,fluent forever;clip-pack;LMS 1000,,,,qiáo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
棕色,brown,new,208,fluent forever;clip-pack;LMS 1000,,,,zōng sè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
建造,build,new,208,fluent forever;clip-pack;LMS 1000,,,,jiàn zào,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
建筑,building,new,208,fluent forever;clip-pack;LMS 1000,,,,jiàn zhù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
燃烧,burn,new,208,fluent forever;clip-pack;LMS 1000,,,,rán shāo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
公交车,bus,new,208,fluent forever;clip-pack;LMS 1000,,,,gōng jiāo chē,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
蛋糕,cake,new,209,fluent forever;clip-pack;LMS 1000,,,,dàn gāo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
相机,camera,new,209,fluent forever;clip-pack;LMS 1000,,,,xiàng jī,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
营地,camp,new,209,fluent forever;clip-pack;LMS 1000,,,,yíng dì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
卡片,card,new,209,fluent forever;clip-pack;LMS 1000,,,,kǎ piàn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
携带,carry,new,209,fluent forever;clip-pack;LMS 1000,,,,xié dài,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
猫,cat,new,210,fluent forever;clip-pack;LMS 1000,,,,māo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
捕捉,catch,new,210,fluent forever;clip-pack;LMS 1000,,,,bǔ zhuō,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
天花板,ceiling,new,210,fluent forever;clip-pack;LMS 1000,,,,tiān huā bǎn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
厘米,centimeter,new,210,fluent forever;clip-pack;LMS 1000,,,,lí mǐ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
奶酪,cheese,new,210,fluent forever;clip-pack;LMS 1000,,,,nǎi lào,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
鸡,chicken,new,211,fluent forever;clip-pack;LMS 1000,,,,jī,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
教堂,church,new,211,fluent forever;clip-pack;LMS 1000,,,,jiào táng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
圆圈,circle,new,211,fluent forever;clip-pack;LMS 1000,,,,yuán quān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
黏土,clay,new,211,fluent forever;clip-pack;LMS 1000,,,,nián tǔ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
干净,clean,new,211,fluent forever;clip-pack;LMS 1000,,,,gān jìng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
俱乐部,club,new,212,fluent forever;clip-pack;LMS 1000,,,,jù lè bù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
外套,coat,new,212,fluent forever;clip-pack;LMS 1000,,,,wài tào,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
咖啡,coffee,new,212,fluent forever;clip-pack;LMS 1000,,,,kā fēi,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
电脑程序,computer program,new,212,fluent forever;clip-pack;LMS 1000,,,,diàn nǎo chéng xù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
辅音,consonant,new,212,fluent forever;clip-pack;LMS 1000,,,,fǔ yīn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
合同,contract,new,213,fluent forever;clip-pack;LMS 1000,,,,hé tong,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
做饭,cook,new,213,fluent forever;clip-pack;LMS 1000,,,,zuò fàn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
凉爽,cool,new,213,fluent forever;clip-pack;LMS 1000,,,,liáng shuǎng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
铜,copper,new,213,fluent forever;clip-pack;LMS 1000,,,,tóng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
玉米,corn,new,213,fluent forever;clip-pack;LMS 1000,,,,yù mǐ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
角落,corner,new,214,fluent forever;clip-pack;LMS 1000,,,,jiǎo luò,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
法庭,court,new,214,fluent forever;clip-pack;LMS 1000,,,,fǎ tíng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
牛,cow,new,214,fluent forever;clip-pack;LMS 1000,,,,niú,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
人群,crowd,new,214,fluent forever;clip-pack;LMS 1000,,,,rén qún,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
切割,cut,new,214,fluent forever;clip-pack;LMS 1000,,,,qiē gē,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
深蓝色,dark blue,new,215,fluent forever;clip-pack;LMS 1000,,,,shēn lán sè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
日期,date,new,215,fluent forever;clip-pack;LMS 1000,,,,rì qī,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
聋,deaf,new,215,fluent forever;clip-pack;LMS 1000,,,,lóng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
死亡,death,new,215,fluent forever;clip-pack;LMS 1000,,,,sǐ wáng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
十二月,December,new,215,fluent forever;clip-pack;LMS 1000,,,,shí èr yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
深,deep,new,216,fluent forever;clip-pack;LMS 1000,,,,shēn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
钻石,diamond,new,216,fluent forever;clip-pack;LMS 1000,,,,zuàn shí,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
挖掘,dig,new,216,fluent forever;clip-pack;LMS 1000,,,,wā jué,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
晚餐,dinner,new,216,fluent forever;clip-pack;LMS 1000,,,,wǎn cān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
脏,dirty,new,216,fluent forever;clip-pack;LMS 1000,,,,zāng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
疾病,disease,new,217,fluent forever;clip-pack;LMS 1000,,,,jí bìng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
画,draw,new,217,fluent forever;clip-pack;LMS 1000,,,,huà,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
梦,dream,new,217,fluent forever;clip-pack;LMS 1000,,,,mèng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
驾驶,drive,new,217,fluent forever;clip-pack;LMS 1000,,,,jià shǐ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
药物,drug,new,217,fluent forever;clip-pack;LMS 1000,,,,yào wù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
灰尘,dust,new,218,fluent forever;clip-pack;LMS 1000,,,,huī chén,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
东边,east,new,218,fluent forever;clip-pack;LMS 1000,,,,dōng biān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
选举,election,new,218,fluent forever;clip-pack;LMS 1000,,,,xuǎn jǔ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
能量,energy,new,218,fluent forever;clip-pack;LMS 1000,,,,néng liàng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
引擎,engine,new,218,fluent forever;clip-pack;LMS 1000,,,,yǐn qíng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
锻炼,exercise,new,219,fluent forever;clip-pack;LMS 1000,,,,duàn liàn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
昂贵,expensive,new,219,fluent forever;clip-pack;LMS 1000,,,,áng guì,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
爆炸,explode,new,219,fluent forever;clip-pack;LMS 1000,,,,bào zhà,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
秋天,fall,new,219,fluent forever;clip-pack;LMS 1000,,,,qiū tiān,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
家庭,family,new,219,fluent forever;clip-pack;LMS 1000,,,,jiā tíng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
风扇,fan,new,220,fluent forever;clip-pack;LMS 1000,,,,fēng shàn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
农场,farm,new,220,fluent forever;clip-pack;LMS 1000,,,,nóng chǎng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
二月,February,new,220,fluent forever;clip-pack;LMS 1000,,,,èr yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
喂养,feed,new,220,fluent forever;clip-pack;LMS 1000,,,,wèi yǎng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
女性,female,new,220,fluent forever;clip-pack;LMS 1000,,,,nǚ xìng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
打架,fight,new,221,fluent forever;clip-pack;LMS 1000,,,,dǎ jià,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
火,fire,new,221,fluent forever;clip-pack;LMS 1000,,,,huǒ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
平坦,flat,new,221,fluent forever;clip-pack;LMS 1000,,,,píng tǎn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
地板,floor,new,221,fluent forever;clip-pack;LMS 1000,,,,dì bǎn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
飞,fly,new,221,fluent forever;clip-pack;LMS 1000,,,,fēi,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
食物,food,new,222,fluent forever;clip-pack;LMS 1000,,,,shí wù,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
脚,foot,new,222,fluent forever;clip-pack;LMS 1000,,,,jiǎo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
叉子,fork,new,222,fluent forever;clip-pack;LMS 1000,,,,chā zi,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
星期五,Friday,new,222,fluent forever;clip-pack;LMS 1000,,,,xīng qī wǔ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
花园,garden,new,222,fluent forever;clip-pack;LMS 1000,,,,huā yuán,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
汽油,gasoline,new,223,fluent forever;clip-pack;LMS 1000,,,,qì yóu,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
金,gold,new,223,fluent forever;clip-pack;LMS 1000,,,,jīn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
灰色,gray,new,223,fluent forever;clip-pack;LMS 1000,,,,huī sè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
绿色,green,new,223,fluent forever;clip-pack;LMS 1000,,,,lǜ sè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
地面,ground,new,223,fluent forever;clip-pack;LMS 1000,,,,dì miàn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
生长,grow,new,224,fluent forever;clip-pack;LMS 1000,,,,shēng zhǎng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
枪,gun,new,224,fluent forever;clip-pack;LMS 1000,,,,qiāng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
悬挂,hang,new,224,fluent forever;clip-pack;LMS 1000,,,,xuán guà,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
帽子,hat,new,224,fluent forever;clip-pack;LMS 1000,,,,mào zi,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
健康,healthy,new,224,fluent forever;clip-pack;LMS 1000,,,,jiàn kāng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
热量,heat,new,225,fluent forever;clip-pack;LMS 1000,,,,rè liàng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
沉重,heavy,new,225,fluent forever;clip-pack;LMS 1000,,,,chén zhòng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
马,horse,new,225,fluent forever;clip-pack;LMS 1000,,,,mǎ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
酒店,hotel,new,225,fluent forever;clip-pack;LMS 1000,,,,jiǔ diàn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
丈夫,husband,new,225,fluent forever;clip-pack;LMS 1000,,,,zhàng fu,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
图像,image,new,226,fluent forever;clip-pack;LMS 1000,,,,tú xiàng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
英寸,inch,new,226,fluent forever;clip-pack;LMS 1000,,,,yīng cùn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
伤,injury,new,226,fluent forever;clip-pack;LMS 1000,,,,shāng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
岛屿,island,new,226,fluent forever;clip-pack;LMS 1000,,,,dǎo yǔ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
一月,January,new,226,fluent forever;clip-pack;LMS 1000,,,,yī yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
果汁,juice,new,227,fluent forever;clip-pack;LMS 1000,,,,guǒ zhī,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
七月,July,new,227,fluent forever;clip-pack;LMS 1000,,,,qī yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
六月,June,new,227,fluent forever;clip-pack;LMS 1000,,,,liù yuè,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
钥匙,key,new,227,fluent forever;clip-pack;LMS 1000,,,,yào shi,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
杀死,kill,new,227,fluent forever;clip-pack;LMS 1000,,,,shā sǐ,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
公斤,kilogram,new,228,fluent forever;clip-pack;LMS 1000,,,,gōng jīn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
吻,kiss,new,228,fluent forever;clip-pack;LMS 1000,,,,wěn,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
厨房,kitchen,new,228,fluent forever;clip-pack;LMS 1000,,,,chú fáng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
膝盖,knee,new,228,fluent forever;clip-pack;LMS 1000,,,,xī gài,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
湖,lake,new,228,fluent forever;clip-pack;LMS 1000,,,,hú,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
灯,lamp,new,229,fluent forever;clip-pack;LMS 1000,,,,dēng,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
笔记本电脑,laptop,new,229,fluent forever;clip-pack;LMS 1000,,,,bǐ jì běn diàn nǎo,Fluent Forever 625,Imported from 625-words-fluent-forever.csv via Ollama hy-mt2:1.8b.,0,0,0,0,
